date,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,AQI,AQI_Explained
2019-10-21,24.0,18.0,0.0,8.7,5.0,43.0,13.0,23.0,23.0,22.0,12.0,16.0,58.0,0.0,1018.0,24.0,10.0,72.0,10.0,293.0,Very unhealthy
2019-10-22,24.0,18.0,0.0,8.7,6.0,35.0,12.0,21.0,21.0,21.0,11.0,36.0,61.0,0.0,1016.0,24.0,10.0,84.0,9.0,220.0,Very unhealthy
2019-10-23,25.0,20.0,0.0,8.7,5.0,28.0,13.0,22.0,22.0,21.0,10.0,57.0,59.0,2.2,1016.0,25.0,10.0,39.0,8.0,273.0,Very unhealthy
2019-10-24,23.0,19.0,0.0,7.2,5.0,21.0,14.0,20.0,21.0,20.0,16.0,68.0,67.0,11.4,1018.0,23.0,8.0,16.0,12.0,200.0,Unhealthy
2019-10-25,24.0,19.0,0.0,7.2,5.0,13.0,12.0,21.0,21.0,21.0,11.0,49.0,59.0,0.0,1021.0,24.0,10.0,188.0,9.0,302.0,Hazardous
2019-10-26,20.0,17.0,0.0,4.2,4.0,6.0,10.0,19.0,19.0,19.0,15.0,87.0,57.0,0.0,1023.0,20.0,10.0,65.0,12.0,160.0,Unhealthy
2019-10-28,23.0,17.0,0.0,8.7,5.0,0.0,9.0,20.0,20.0,20.0,9.0,24.0,51.0,0.0,1018.0,23.0,10.0,210.0,7.0,175.0,Unhealthy
2019-10-29,25.0,16.0,0.0,8.7,6.0,1.0,8.0,22.0,22.0,21.0,13.0,1.0,49.0,0.0,1020.0,25.0,10.0,209.0,11.0,318.0,Hazardous
2019-10-30,26.0,18.0,0.0,8.7,6.0,8.0,11.0,23.0,23.0,22.0,8.0,0.0,49.0,0.0,1023.0,26.0,10.0,117.0,7.0,329.0,Hazardous
2019-10-31,26.0,20.0,0.0,8.7,6.0,12.0,11.0,23.0,23.0,23.0,9.0,1.0,48.0,0.0,1022.0,26.0,10.0,169.0,8.0,311.0,Hazardous
2019-11-01,24.0,18.0,0.0,7.2,5.0,24.0,9.0,21.0,21.0,21.0,10.0,48.0,49.0,0.0,1022.0,24.0,10.0,104.0,8.0,320.0,Hazardous
2019-11-02,24.0,17.0,0.0,8.7,6.0,31.0,11.0,20.0,20.0,20.0,10.0,39.0,59.0,0.0,1020.0,24.0,10.0,88.0,8.0,304.0,Hazardous
2019-11-03,25.0,19.0,0.0,8.7,6.0,39.0,11.0,22.0,22.0,22.0,12.0,17.0,54.0,0.0,1020.0,25.0,10.0,42.0,10.0,331.0,Hazardous
2019-11-04,22.0,18.0,0.0,5.6,4.0,46.0,12.0,19.0,21.0,19.0,15.0,51.0,60.0,0.4,1022.0,22.0,10.0,24.0,12.0,220.0,Very unhealthy
2019-11-05,22.0,17.0,0.0,8.7,6.0,54.0,10.0,19.0,20.0,19.0,13.0,2.0,54.0,0.0,1021.0,22.0,10.0,152.0,12.0,237.0,Very unhealthy
2019-11-06,21.0,16.0,0.0,7.2,4.0,61.0,9.0,18.0,19.0,18.0,10.0,50.0,54.0,0.0,1018.0,21.0,10.0,134.0,8.0,138.0,Unhealthy for sensitive groups
2019-11-07,20.0,16.0,0.0,5.6,4.0,69.0,10.0,18.0,18.0,18.0,13.0,63.0,58.0,2.2,1019.0,20.0,10.0,41.0,10.0,150.0,Unhealthy for sensitive groups
2019-11-08,20.0,15.0,0.0,8.7,5.0,76.0,7.0,17.0,18.0,17.0,17.0,25.0,52.0,0.1,1024.0,20.0,10.0,13.0,14.0,240.0,Very unhealthy
2019-11-09,23.0,17.0,0.0,8.7,6.0,84.0,7.0,20.0,20.0,20.0,8.0,0.0,45.0,0.0,1024.0,23.0,10.0,171.0,7.0,138.0,Unhealthy for sensitive groups
2019-11-10,23.0,16.0,0.0,8.7,6.0,91.0,7.0,19.0,20.0,19.0,12.0,3.0,47.0,0.0,1017.0,23.0,10.0,225.0,11.0,150.0,Unhealthy for sensitive groups
2019-11-11,26.0,18.0,0.0,8.7,6.0,99.0,4.0,21.0,21.0,21.0,10.0,4.0,35.0,0.0,1017.0,26.0,10.0,234.0,8.0,257.0,Very unhealthy
2019-11-12,21.0,16.0,0.0,8.7,5.0,100.0,10.0,19.0,19.0,19.0,19.0,34.0,57.0,0.0,1020.0,21.0,10.0,125.0,14.0,303.0,Hazardous
2019-11-13,19.0,15.0,0.0,5.5,4.0,86.0,7.0,18.0,18.0,18.0,22.0,59.0,52.0,0.0,1022.0,19.0,10.0,266.0,16.0,175.0,Unhealthy
2019-11-14,20.0,13.0,0.0,8.7,5.0,78.0,-1.0,15.0,16.0,15.0,14.0,3.0,33.0,0.0,1026.0,20.0,10.0,122.0,12.0,305.0,Hazardous
2019-11-15,20.0,16.0,0.0,8.7,5.0,71.0,10.0,18.0,18.0,18.0,19.0,1.0,60.0,0.0,1020.0,20.0,10.0,160.0,16.0,150.0,Unhealthy for sensitive groups
2019-11-16,22.0,17.0,0.0,8.7,5.0,63.0,12.0,19.0,19.0,19.0,22.0,8.0,65.0,0.0,1016.0,22.0,10.0,157.0,16.0,150.0,Unhealthy for sensitive groups
2019-11-17,25.0,18.0,0.0,8.7,5.0,56.0,13.0,22.0,22.0,21.0,21.0,25.0,61.0,0.0,1015.0,25.0,10.0,191.0,15.0,162.0,Unhealthy
2019-11-18,14.0,10.0,0.0,7.1,3.0,48.0,-2.0,12.0,13.0,12.0,25.0,71.0,40.0,0.1,1026.0,14.0,9.0,333.0,20.0,187.0,Unhealthy
2019-11-19,16.0,9.0,0.0,8.7,4.0,41.0,-3.0,11.0,12.0,11.0,13.0,3.0,35.0,0.0,1029.0,16.0,10.0,171.0,11.0,309.0,Hazardous
2019-11-20,17.0,12.0,0.0,8.7,4.0,33.0,4.0,14.0,15.0,14.0,14.0,21.0,49.0,0.0,1029.0,17.0,10.0,62.0,11.0,243.0,Very unhealthy
2019-11-21,18.0,8.0,0.0,3.9,4.0,26.0,9.0,16.0,16.0,16.0,17.0,78.0,62.0,0.4,1025.0,18.0,10.0,113.0,13.0,160.0,Unhealthy
2019-11-22,22.0,16.0,0.0,7.1,5.0,18.0,14.0,19.0,20.0,19.0,13.0,47.0,75.0,0.0,1021.0,22.0,10.0,84.0,10.0,150.0,Unhealthy for sensitive groups
2019-11-23,20.0,17.0,0.0,3.8,4.0,10.0,17.0,19.0,19.0,19.0,14.0,79.0,89.0,1.2,1018.0,20.0,7.0,107.0,10.0,173.0,Unhealthy
2019-11-24,21.0,15.0,0.0,3.8,4.0,3.0,15.0,18.0,19.0,18.0,17.0,87.0,81.0,0.4,1020.0,21.0,7.0,172.0,13.0,150.0,Unhealthy for sensitive groups
2019-11-25,11.0,5.0,0.0,5.5,3.0,0.0,3.0,8.0,11.0,8.0,26.0,77.0,57.0,0.0,1032.0,11.0,10.0,67.0,21.0,227.0,Very unhealthy
2019-11-26,14.0,4.0,0.0,5.5,3.0,0.0,4.0,10.0,11.0,10.0,12.0,64.0,58.0,0.0,1029.0,14.0,10.0,88.0,10.0,125.0,Unhealthy for sensitive groups
2019-11-27,12.0,9.0,0.0,3.8,3.0,0.0,7.0,9.0,11.0,9.0,23.0,98.0,75.0,12.7,1028.0,12.0,8.0,321.0,17.0,125.0,Unhealthy for sensitive groups
2019-11-28,12.0,8.0,0.0,7.1,3.0,4.0,3.0,8.0,11.0,8.0,21.0,74.0,60.0,0.5,1031.0,12.0,8.0,121.0,17.0,138.0,Unhealthy for sensitive groups
2019-11-29,13.0,7.0,0.0,3.8,3.0,12.0,5.0,10.0,12.0,10.0,15.0,72.0,60.0,0.0,1031.0,13.0,10.0,34.0,12.0,138.0,Unhealthy for sensitive groups
2019-11-30,14.0,11.0,0.0,3.8,3.0,20.0,8.0,12.0,13.0,12.0,11.0,81.0,73.0,4.0,1027.0,14.0,9.0,79.0,8.0,138.0,Unhealthy for sensitive groups
2019-12-01,12.0,9.0,0.0,3.8,3.0,26.0,10.0,10.0,12.0,10.0,18.0,99.0,86.0,10.8,1025.0,12.0,7.0,259.0,14.0,162.0,Unhealthy
2019-12-02,13.0,7.0,0.0,8.7,4.0,33.0,-3.0,8.0,10.0,8.0,22.0,15.0,43.0,0.0,1028.0,13.0,10.0,320.0,17.0,200.0,Unhealthy
2019-12-03,15.0,8.0,0.0,8.7,4.0,41.0,-4.0,11.0,12.0,11.0,9.0,0.0,35.0,0.0,1031.0,15.0,10.0,311.0,7.0,318.0,Hazardous
2019-12-04,14.0,11.0,0.0,8.7,4.0,48.0,-3.0,12.0,12.0,12.0,6.0,15.0,35.0,0.0,1032.0,14.0,10.0,226.0,5.0,335.0,Hazardous
2019-12-05,14.0,9.0,0.0,8.7,3.0,55.0,0.0,10.0,11.0,10.0,13.0,43.0,48.0,0.0,1033.0,14.0,10.0,107.0,10.0,346.0,Hazardous
2019-12-06,12.0,9.0,0.0,7.1,3.0,62.0,2.0,9.0,11.0,9.0,19.0,51.0,57.0,0.8,1034.0,12.0,9.0,41.0,16.0,316.0,Hazardous
2019-12-07,13.0,9.0,0.0,8.7,4.0,70.0,0.0,10.0,11.0,10.0,11.0,0.0,48.0,0.0,1032.0,13.0,10.0,252.0,9.0,150.0,Unhealthy for sensitive groups
2019-12-08,16.0,11.0,0.0,8.7,4.0,77.0,3.0,13.0,13.0,13.0,6.0,0.0,50.0,0.0,1030.0,16.0,10.0,251.0,5.0,263.0,Very unhealthy
2019-12-09,14.0,10.0,0.0,7.1,3.0,84.0,2.0,12.0,12.0,12.0,9.0,16.0,52.0,0.0,1024.0,14.0,10.0,186.0,8.0,332.0,Hazardous
2019-12-10,18.0,7.0,0.0,8.7,5.0,92.0,5.0,13.0,14.0,13.0,9.0,11.0,55.0,0.0,1021.0,18.0,10.0,184.0,7.0,340.0,Hazardous
2019-12-11,17.0,10.0,0.0,8.7,3.0,99.0,2.0,12.0,13.0,12.0,15.0,28.0,47.0,0.0,1023.0,17.0,10.0,216.0,12.0,333.0,Hazardous
2019-12-12,14.0,9.0,0.0,8.7,3.0,100.0,2.0,10.0,11.0,10.0,14.0,42.0,53.0,0.0,1028.0,14.0,10.0,54.0,11.0,350.0,Hazardous
2019-12-13,17.0,10.0,0.0,8.7,4.0,87.0,6.0,13.0,14.0,13.0,15.0,18.0,62.0,0.0,1025.0,17.0,10.0,165.0,11.0,240.0,Very unhealthy
2019-12-14,16.0,10.0,0.0,8.7,3.0,79.0,7.0,13.0,13.0,13.0,13.0,45.0,65.0,0.1,1026.0,16.0,10.0,178.0,10.0,223.0,Very unhealthy
2019-12-15,17.0,13.0,0.0,5.4,4.0,72.0,10.0,14.0,15.0,14.0,21.0,47.0,72.0,0.0,1024.0,17.0,10.0,113.0,15.0,316.0,Hazardous
2019-12-16,19.0,15.0,0.0,8.7,5.0,65.0,12.0,17.0,17.0,17.0,23.0,17.0,75.0,0.0,1019.0,19.0,10.0,146.0,16.0,162.0,Unhealthy
2019-12-17,16.0,14.0,0.0,3.8,4.0,58.0,11.0,16.0,16.0,16.0,16.0,71.0,73.0,0.0,1019.0,16.0,10.0,237.0,12.0,223.0,Very unhealthy
2019-12-18,10.0,7.0,0.0,3.8,2.0,50.0,4.0,6.0,9.0,6.0,21.0,100.0,71.0,0.9,1027.0,10.0,8.0,40.0,17.0,328.0,Hazardous
2019-12-19,9.0,7.0,0.0,3.8,2.0,43.0,2.0,6.0,8.0,6.0,12.0,92.0,68.0,4.3,1028.0,9.0,8.0,104.0,9.0,223.0,Very unhealthy
2019-12-20,11.0,8.0,0.0,3.8,2.0,36.0,2.0,7.0,9.0,7.0,14.0,69.0,62.0,0.0,1029.0,11.0,10.0,77.0,11.0,188.0,Unhealthy
2019-12-21,11.0,5.0,0.0,3.8,3.0,28.0,8.0,8.0,10.0,8.0,18.0,100.0,87.0,14.2,1024.0,11.0,7.0,79.0,13.0,297.0,Very unhealthy
2019-12-22,12.0,7.0,0.0,3.8,3.0,21.0,10.0,10.0,11.0,10.0,7.0,98.0,91.0,20.7,1020.0,12.0,5.0,181.0,6.0,210.0,Very unhealthy
2019-12-23,14.0,10.0,0.0,7.1,3.0,14.0,7.0,11.0,12.0,11.0,13.0,63.0,76.0,3.3,1022.0,14.0,10.0,90.0,10.0,188.0,Unhealthy
2019-12-24,12.0,7.0,0.0,3.8,3.0,7.0,8.0,9.0,11.0,9.0,19.0,99.0,81.0,9.9,1024.0,12.0,8.0,80.0,14.0,237.0,Very unhealthy
2019-12-25,15.0,7.0,0.0,3.8,3.0,0.0,12.0,13.0,13.0,13.0,14.0,93.0,90.0,2.9,1019.0,15.0,7.0,119.0,10.0,247.0,Very unhealthy
2019-12-26,12.0,7.0,0.0,3.8,3.0,0.0,7.0,8.0,11.0,8.0,26.0,88.0,76.0,5.2,1022.0,12.0,9.0,313.0,19.0,188.0,Unhealthy
2019-12-27,13.0,7.0,0.0,8.7,4.0,0.0,-4.0,8.0,10.0,8.0,10.0,3.0,40.0,0.0,1029.0,13.0,10.0,286.0,9.0,220.0,Very unhealthy
2019-12-28,12.0,6.0,0.0,8.7,2.0,8.0,2.0,7.0,9.0,7.0,15.0,47.0,60.0,0.0,1026.0,12.0,10.0,132.0,12.0,327.0,Hazardous
2019-12-29,12.0,5.0,0.0,3.9,3.0,15.0,9.0,11.0,11.0,11.0,12.0,93.0,81.0,1.7,1021.0,12.0,9.0,196.0,8.0,320.0,Hazardous
2019-12-30,13.0,8.0,0.0,7.1,3.0,22.0,6.0,10.0,11.0,10.0,18.0,54.0,69.0,0.0,1027.0,13.0,10.0,251.0,14.0,233.0,Very unhealthy
2020-01-01,9.0,3.0,0.0,8.7,3.0,37.0,1.0,6.0,8.0,6.0,9.0,25.0,60.0,0.0,1032.0,9.0,10.0,102.0,8.0,264.0,Very unhealthy
2020-01-02,11.0,5.0,0.0,3.9,3.0,44.0,7.0,8.0,10.0,8.0,13.0,84.0,78.0,0.2,1028.0,11.0,10.0,111.0,10.0,125.0,Unhealthy for sensitive groups
2020-01-03,12.0,11.0,0.0,3.9,3.0,51.0,8.0,10.0,11.0,10.0,14.0,100.0,82.0,0.9,1027.0,12.0,8.0,85.0,10.0,140.0,Unhealthy for sensitive groups
2020-01-04,10.0,4.0,0.0,3.9,2.0,59.0,7.0,8.0,10.0,8.0,13.0,99.0,83.0,1.1,1026.0,10.0,6.0,45.0,10.0,310.0,Hazardous
2020-01-05,13.0,4.0,0.0,3.9,3.0,66.0,7.0,9.0,11.0,9.0,25.0,90.0,71.0,0.0,1025.0,13.0,10.0,104.0,17.0,313.0,Hazardous
2020-01-06,20.0,9.0,0.0,8.7,5.0,73.0,14.0,16.0,16.0,16.0,26.0,40.0,83.0,0.0,1019.0,20.0,10.0,164.0,17.0,240.0,Very unhealthy
2020-01-07,21.0,12.0,0.0,7.1,4.0,80.0,13.0,16.0,17.0,16.0,28.0,67.0,79.0,1.0,1014.0,21.0,5.0,207.0,21.0,214.0,Very unhealthy
2020-01-08,10.0,7.0,0.0,7.1,2.0,88.0,1.0,6.0,8.0,6.0,22.0,45.0,60.0,0.1,1027.0,10.0,10.0,227.0,18.0,214.0,Very unhealthy
2020-01-09,7.0,3.0,0.0,4.0,2.0,95.0,3.0,5.0,7.0,5.0,11.0,83.0,74.0,4.8,1026.0,7.0,8.0,31.0,9.0,297.0,Very unhealthy
2020-01-10,10.0,1.0,0.0,4.0,2.0,100.0,6.0,6.0,8.0,6.0,15.0,100.0,80.0,4.6,1022.0,10.0,6.0,58.0,12.0,247.0,Very unhealthy
2020-01-11,8.0,6.0,0.0,4.0,2.0,100.0,5.0,6.0,8.0,6.0,15.0,99.0,83.0,7.6,1021.0,8.0,7.0,40.0,11.0,162.0,Unhealthy
2020-01-12,12.0,6.0,0.0,8.7,3.0,83.0,1.0,7.0,9.0,7.0,13.0,26.0,58.0,0.1,1024.0,12.0,10.0,250.0,11.0,271.0,Very unhealthy
2020-01-13,11.0,6.0,0.0,8.7,2.0,76.0,1.0,7.0,8.0,7.0,8.0,28.0,61.0,0.0,1024.0,11.0,10.0,90.0,6.0,347.0,Hazardous
2020-01-14,10.0,4.0,0.0,5.6,2.0,69.0,0.0,6.0,8.0,6.0,12.0,55.0,60.0,0.2,1026.0,10.0,10.0,205.0,10.0,358.0,Hazardous
2020-01-15,9.0,4.0,0.0,5.6,2.0,61.0,-1.0,5.0,7.0,5.0,14.0,73.0,61.0,0.2,1028.0,9.0,10.0,63.0,11.0,354.0,Hazardous
2020-01-16,8.0,3.0,0.0,4.0,2.0,54.0,6.0,5.0,7.0,5.0,16.0,100.0,87.0,5.5,1025.0,8.0,8.0,56.0,12.0,290.0,Very unhealthy
2020-01-17,9.0,6.0,0.0,4.0,2.0,47.0,2.0,5.0,7.0,5.0,14.0,87.0,69.0,1.0,1026.0,9.0,8.0,140.0,11.0,162.0,Unhealthy
2020-01-18,11.0,5.0,0.0,8.7,3.0,40.0,-1.0,6.0,7.0,6.0,9.0,34.0,59.0,0.0,1026.0,11.0,10.0,231.0,7.0,270.0,Very unhealthy
2020-01-19,12.0,6.0,0.0,8.7,3.0,32.0,2.0,7.0,9.0,7.0,10.0,7.0,63.0,0.0,1025.0,12.0,10.0,260.0,9.0,329.0,Hazardous
2020-01-20,15.0,6.0,0.0,8.7,4.0,25.0,3.0,10.0,11.0,10.0,9.0,1.0,60.0,0.0,1027.0,15.0,10.0,208.0,7.0,335.0,Hazardous
2020-01-21,12.0,7.0,0.0,5.6,2.0,18.0,5.0,8.0,10.0,8.0,20.0,49.0,69.0,0.0,1026.0,12.0,10.0,118.0,15.0,355.0,Hazardous
2020-01-22,12.0,7.0,0.0,4.0,3.0,11.0,9.0,10.0,11.0,10.0,10.0,85.0,85.0,3.0,1020.0,12.0,9.0,224.0,7.0,344.0,Hazardous
2020-01-23,11.0,5.0,0.0,4.0,3.0,3.0,9.0,9.0,10.0,9.0,10.0,91.0,91.0,9.5,1023.0,11.0,7.0,168.0,8.0,332.0,Hazardous
2020-01-24,10.0,4.0,0.0,4.0,2.0,0.0,6.0,7.0,9.0,7.0,20.0,100.0,79.0,12.8,1028.0,10.0,6.0,45.0,15.0,220.0,Very unhealthy
2020-01-25,9.0,5.0,0.0,4.0,2.0,0.0,7.0,6.0,8.0,6.0,21.0,97.0,87.0,17.7,1027.0,9.0,7.0,33.0,15.0,301.0,Hazardous
2020-01-26,9.0,7.0,0.0,4.0,2.0,4.0,6.0,5.0,8.0,5.0,27.0,100.0,87.0,12.9,1023.0,9.0,8.0,24.0,19.0,125.0,Unhealthy for sensitive groups
2020-01-27,8.0,7.0,0.0,4.0,2.0,11.0,3.0,5.0,7.0,5.0,21.0,97.0,76.0,0.7,1021.0,8.0,10.0,341.0,16.0,150.0,Unhealthy for sensitive groups
2020-01-28,8.0,5.0,0.0,5.6,2.0,18.0,1.0,3.0,6.0,3.0,21.0,69.0,70.0,0.0,1022.0,8.0,10.0,309.0,16.0,200.0,Unhealthy
2020-01-29,9.0,6.0,0.0,8.7,3.0,26.0,-2.0,4.0,7.0,4.0,22.0,29.0,52.0,0.0,1023.0,9.0,10.0,307.0,17.0,334.0,Hazardous
2020-01-30,8.0,5.0,0.0,8.7,3.0,33.0,-3.0,3.0,6.0,3.0,21.0,3.0,51.0,0.0,1023.0,8.0,10.0,315.0,18.0,328.0,Hazardous
2020-01-31,12.0,5.0,0.0,8.7,3.0,37.0,-5.0,6.0,8.0,6.0,13.0,1.0,39.0,0.0,1026.0,12.0,10.0,278.0,11.0,329.0,Hazardous
2020-02-01,13.0,6.0,0.0,8.7,4.0,49.0,-1.0,9.0,9.0,9.0,7.0,8.0,49.0,0.0,1027.0,13.0,10.0,121.0,6.0,305.0,Hazardous
2020-02-02,12.0,7.0,0.0,8.7,3.0,57.0,2.0,8.0,9.0,8.0,12.0,34.0,62.0,0.0,1026.0,12.0,10.0,113.0,10.0,170.0,Unhealthy
2020-02-03,12.0,9.0,0.0,8.7,3.0,64.0,3.0,9.0,10.0,9.0,13.0,61.0,62.0,0.0,1027.0,12.0,10.0,50.0,10.0,193.0,Unhealthy
2020-02-04,12.0,7.0,0.0,7.2,3.0,72.0,4.0,8.0,10.0,8.0,12.0,59.0,68.0,0.0,1027.0,12.0,10.0,89.0,10.0,331.0,Hazardous
2020-02-05,10.0,4.0,0.0,7.2,2.0,79.0,3.0,6.0,8.0,6.0,15.0,38.0,66.0,0.0,1030.0,10.0,10.0,60.0,12.0,125.0,Unhealthy for sensitive groups
2020-02-06,8.0,6.0,0.0,4.1,2.0,87.0,1.0,4.0,7.0,4.0,21.0,97.0,66.0,1.1,1030.0,8.0,9.0,89.0,16.0,157.0,Unhealthy
2020-02-07,8.0,4.0,0.0,4.1,2.0,95.0,5.0,5.0,7.0,5.0,18.0,100.0,86.0,10.7,1028.0,8.0,5.0,61.0,13.0,125.0,Unhealthy for sensitive groups
2020-02-08,11.0,6.0,0.0,8.7,2.0,100.0,2.0,7.0,8.0,7.0,8.0,42.0,66.0,0.0,1031.0,11.0,10.0,38.0,6.0,138.0,Unhealthy for sensitive groups
2020-02-09,15.0,7.0,0.0,8.7,4.0,100.0,3.0,11.0,11.0,11.0,8.0,1.0,57.0,0.0,1030.0,15.0,10.0,271.0,7.0,227.0,Very unhealthy
2020-02-10,14.0,7.0,0.0,8.7,4.0,83.0,3.0,10.0,11.0,10.0,12.0,15.0,58.0,0.0,1026.0,14.0,10.0,191.0,10.0,327.0,Hazardous
2020-02-11,11.0,7.0,0.0,4.1,3.0,75.0,8.0,8.0,10.0,8.0,20.0,87.0,84.0,8.1,1022.0,11.0,7.0,158.0,14.0,297.0,Very unhealthy
2020-02-12,16.0,5.0,0.0,4.1,3.0,68.0,10.0,12.0,13.0,12.0,9.0,85.0,84.0,2.9,1019.0,16.0,9.0,261.0,7.0,162.0,Unhealthy
2020-02-13,14.0,11.0,0.0,4.1,3.0,60.0,12.0,12.0,13.0,12.0,15.0,73.0,92.0,27.7,1015.0,14.0,8.0,155.0,10.0,250.0,Very unhealthy
2020-02-14,16.0,13.0,0.0,5.7,4.0,53.0,13.0,14.0,15.0,14.0,20.0,84.0,92.0,0.0,1015.0,16.0,6.0,123.0,14.0,303.0,Hazardous
2020-02-15,17.0,6.0,0.0,4.1,3.0,45.0,11.0,12.0,13.0,12.0,21.0,86.0,85.0,1.5,1019.0,17.0,6.0,237.0,15.0,138.0,Unhealthy for sensitive groups
2020-02-16,5.0,0.0,0.0,8.7,1.0,38.0,-6.0,-3.0,2.0,-3.0,30.0,46.0,56.0,6.0,1028.0,5.0,9.0,315.0,24.0,138.0,Unhealthy for sensitive groups
2020-02-17,7.0,-1.0,0.0,8.7,3.0,30.0,-6.0,1.0,5.0,1.0,24.0,2.0,45.0,0.0,1030.0,7.0,10.0,305.0,20.0,160.0,Unhealthy
2020-02-18,11.0,4.0,0.0,8.7,3.0,22.0,-7.0,5.0,7.0,5.0,12.0,13.0,37.0,0.0,1032.0,11.0,10.0,235.0,10.0,138.0,Unhealthy for sensitive groups
2020-02-19,11.0,4.0,0.0,8.7,2.0,15.0,1.0,6.0,8.0,6.0,14.0,46.0,61.0,0.0,1028.0,11.0,10.0,135.0,11.0,103.0,Unhealthy for sensitive groups
2020-02-20,15.0,9.0,0.0,8.7,4.0,7.0,6.0,11.0,12.0,11.0,14.0,6.0,68.0,0.0,1030.0,15.0,10.0,109.0,12.0,100.0,Moderate
2020-02-21,17.0,9.0,0.0,7.2,3.0,0.0,7.0,12.0,13.0,12.0,17.0,29.0,70.0,0.0,1029.0,17.0,10.0,197.0,13.0,112.0,Unhealthy for sensitive groups
2020-02-22,19.0,13.0,0.0,8.7,5.0,0.0,4.0,15.0,16.0,15.0,14.0,4.0,53.0,0.0,1031.0,19.0,10.0,264.0,12.0,150.0,Unhealthy for sensitive groups
2020-02-23,13.0,10.0,0.0,8.7,4.0,0.0,2.0,10.0,11.0,10.0,18.0,3.0,53.0,0.0,1029.0,13.0,10.0,114.0,15.0,321.0,Hazardous
2020-02-24,20.0,11.0,0.0,8.7,5.0,0.0,9.0,14.0,15.0,14.0,22.0,15.0,69.0,0.0,1020.0,20.0,10.0,159.0,15.0,167.0,Unhealthy
2020-02-25,23.0,15.0,0.0,5.7,5.0,8.0,13.0,19.0,20.0,19.0,21.0,52.0,74.0,4.0,1016.0,23.0,10.0,204.0,14.0,237.0,Very unhealthy
2020-02-26,12.0,9.0,0.0,4.2,3.0,15.0,6.0,10.0,11.0,10.0,18.0,80.0,73.0,10.7,1024.0,12.0,7.0,28.0,15.0,318.0,Hazardous
2020-02-27,12.0,8.0,0.0,8.7,3.0,23.0,3.0,8.0,10.0,8.0,16.0,29.0,63.0,0.0,1027.0,12.0,10.0,55.0,13.0,150.0,Unhealthy for sensitive groups
2020-02-28,12.0,7.0,0.0,4.2,3.0,30.0,8.0,10.0,11.0,10.0,14.0,94.0,84.0,4.8,1020.0,12.0,10.0,111.0,11.0,167.0,Unhealthy
2020-02-29,12.0,11.0,0.0,4.2,3.0,38.0,9.0,11.0,11.0,11.0,10.0,100.0,85.0,8.7,1017.0,12.0,7.0,78.0,8.0,200.0,Unhealthy
2020-03-01,15.0,10.0,0.0,4.2,3.0,44.0,7.0,11.0,12.0,11.0,13.0,84.0,71.0,3.0,1019.0,15.0,10.0,186.0,11.0,147.0,Unhealthy for sensitive groups
2020-03-02,13.0,8.0,0.0,8.7,4.0,51.0,2.0,8.0,10.0,8.0,17.0,29.0,58.0,0.0,1026.0,13.0,10.0,43.0,14.0,162.0,Unhealthy
2020-03-03,14.0,8.0,0.0,7.2,3.0,58.0,3.0,9.0,10.0,9.0,10.0,58.0,62.0,0.6,1024.0,14.0,9.0,114.0,9.0,173.0,Unhealthy
2020-03-04,13.0,8.0,0.0,8.7,4.0,65.0,0.0,9.0,10.0,9.0,12.0,35.0,52.0,0.0,1027.0,13.0,10.0,97.0,10.0,138.0,Unhealthy for sensitive groups
2020-03-05,14.0,7.0,0.0,8.7,4.0,73.0,-2.0,8.0,9.0,8.0,14.0,13.0,46.0,0.0,1028.0,14.0,10.0,73.0,11.0,220.0,Very unhealthy
2020-03-06,12.0,7.0,0.0,7.2,3.0,80.0,4.0,8.0,10.0,8.0,20.0,41.0,68.0,0.1,1020.0,12.0,10.0,135.0,16.0,167.0,Unhealthy
2020-03-07,20.0,11.0,0.0,7.2,4.0,87.0,10.0,14.0,14.0,14.0,12.0,64.0,76.0,2.4,1015.0,20.0,10.0,196.0,9.0,163.0,Unhealthy
2020-03-08,14.0,7.0,0.0,5.8,3.0,95.0,8.0,10.0,12.0,10.0,22.0,54.0,78.0,8.8,1016.0,14.0,9.0,106.0,17.0,315.0,Hazardous
2020-03-09,16.0,12.0,0.0,4.3,3.0,100.0,12.0,13.0,14.0,13.0,22.0,98.0,90.0,0.8,1010.0,16.0,8.0,159.0,15.0,137.0,Unhealthy for sensitive groups
2020-03-10,13.0,10.0,0.0,4.3,3.0,100.0,6.0,10.0,12.0,10.0,21.0,69.0,70.0,0.6,1018.0,13.0,8.0,277.0,16.0,138.0,Unhealthy for sensitive groups
2020-03-11,14.0,8.0,0.0,10.2,3.0,84.0,4.0,10.0,11.0,10.0,12.0,37.0,61.0,0.1,1022.0,14.0,10.0,152.0,10.0,207.0,Very unhealthy
2020-03-12,12.0,7.0,0.0,6.0,3.0,76.0,8.0,9.0,11.0,9.0,27.0,78.0,78.0,1.4,1019.0,12.0,9.0,137.0,19.0,318.0,Hazardous
2020-03-13,14.0,8.0,0.0,6.0,3.0,69.0,10.0,11.0,12.0,11.0,15.0,97.0,86.0,1.4,1020.0,14.0,7.0,50.0,11.0,308.0,Hazardous
